,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192,193,194,195,196,197
X202239_at,10.01673207,10.16183758,10.03272086,10.72742655,9.556685805,9.416866777,10.19639259,10.24697444,10.28399368,10.45528571,9.652883944,10.04163515,9.863416466,10.45577986,8.832100709,9.629731037,9.567035527,10.1453006,10.05017958,10.38281573,10.18256556,10.39891213,10.6416152,10.25051711,10.36421803,9.701470093,9.803735491,9.639579111,11.31454643,9.717169192,9.509403173,10.05817124,10.28525558,9.410271,9.868791769,10.34649153,10.57298983,9.955558456,10.26169403,10.2471127,11.2752956,9.313521995,9.688307518,10.10085317,10.06619481,10.00296823,9.640502549,10.101997,9.175757153,10.56287266,9.663920065,9.733216112,10.83761662,9.967325265,9.67081669,10.8502029,9.120109561,10.12275227,10.25985629,10.81489281,10.27616191,9.648379323,10.08428697,9.015854985,10.15286254,10.31030827,9.959810521,8.977692743,10.37138272,10.02100026,10.31767669,10.79060364,9.491324234,10.23492288,9.710042101,10.28570629,10.04114149,9.994082444,9.492888597,9.75937166,10.23080244,11.38870211,10.22280951,9.740720004,9.11351298,10.06561215,10.00416315,9.934219151,10.1275923,9.592923961,10.38324022,10.50085319,9.073227429,10.4443744,10.3688204,10.77636771,9.352840153,10.182092,10.48281012,10.22753891,9.876319161,10.1160368,10.51315801,10.95735506,9.585609361,10.70063905,10.73045326,10.48535383,9.814503835,10.85684254,10.19214921,10.2441244,10.0186539,9.780321938,10.19054119,10.4236016,9.719504462,10.15040437,9.946077887,9.764796858,9.931442179,10.53021422,10.36254343,10.45116311,9.819531192,10.19035386,10.61721906,10.1048537,10.47829958,10.35814009,10.0289136,10.30906637,9.620334479,9.916484387,10.082372,9.848257758,9.85633688,9.944208919,10.29226691,9.88504982,9.175155708,9.703068513,10.37859689,9.962538469,10.12534507,10.65696383,10.42423121,10.02976249,10.31738018,11.05875229,10.51667842,9.886617204,9.512298462,9.849442253,10.29642443,9.841202087,10.43818476,9.917259628,9.698334137,10.04915997,11.84969778,9.973690085,10.61499424,10.1570173,9.54485011,10.1208752,10.41511307,8.803921483,9.831013185,10.54012053,10.60066832,10.1764366,9.589035926,9.633382732,10.19609482,9.744555367,11.12544664,10.38235661,9.736787664,9.325230849,10.21867963,9.509278847,10.64264419,10.05701362,10.22758078,10.44836417,10.19891137,10.34889366,11.03739119,9.807100727,10.37827847,10.1035437,9.615671864,10.17630614,9.573702296,9.051648815,9.788902611,10.70103157
X202240_at,7.847382605,8.744875054,8.125486581,8.650810077,8.478862274,6.852817724,10.66137935,7.031066926,6.702363534,7.981534867,8.250370223,6.274905894,8.945260121,7.182619815,7.970871186,7.934495808,8.041710369,7.733162129,8.394262335,7.017847499,7.175052704,9.26717816,6.991197367,7.464737866,8.239589479,7.936077,6.747441487,6.684630734,8.516141633,6.913727477,7.236728966,7.153682659,6.981615404,7.318156282,6.770341689,8.332845017,7.419844564,7.475083611,8.484484075,6.949726387,8.344862838,9.210370552,7.47947027,6.591077932,8.056242985,7.177604415,6.939915873,5.100259589,7.115667548,8.306085849,8.613315545,6.650622554,7.897460059,5.981564697,7.730545187,6.900934281,7.16890855,7.893352706,7.762090979,9.120029647,7.353997967,8.666365377,6.760043679,5.375804335,7.847634287,6.60445928,4.399054731,6.45503365,8.144293201,9.44239156,6.735832818,8.24740382,4.559900501,7.83546917,6.586038666,7.922304221,6.455549043,7.654419275,7.299997891,6.384388595,5.099494337,8.616001025,6.074125134,8.630637831,7.16530496,9.265349032,7.42533366,6.81317975,7.738968743,7.759768972,8.358800544,7.000845214,8.381868845,9.137140139,8.81175701,9.072700439,7.955232044,6.193339226,7.263134374,6.955263098,8.25377065,7.649574733,6.760507384,7.663261521,7.14993531,8.344907309,6.280751099,7.889577248,7.491344524,4.874338031,7.553240668,4.627878161,4.793362025,7.944494892,8.150680783,7.149364612,7.909198257,7.140349841,8.753999696,7.444739496,7.851530331,6.673118037,6.744989347,8.014558443,7.733712964,7.964907951,7.922767351,8.722650657,8.503908832,6.135985095,7.325060417,6.031171307,7.418481647,7.786652723,6.481716098,8.345199959,7.868124231,6.564193967,7.417457251,6.584083281,7.925258178,8.261768886,6.994616699,7.794678182,5.264898455,6.277984745,8.005773494,5.329065668,6.452712629,8.673450189,8.803661044,7.714643812,6.335943597,8.443802331,4.737071559,6.235791605,5.995671826,6.797401404,4.965323702,7.592600698,6.643782613,6.702876194,7.777835297,6.053330344,7.689531253,9.378330209,6.645412943,8.146141002,7.261276472,6.527086063,9.258836973,6.654086123,7.02368188,8.178464895,8.787764209,8.415541401,7.543097083,7.197013094,8.30257292,7.734786541,8.380895718,7.954191488,7.601696485,9.168981966,8.513080289,5.300783589,5.054857896,7.382918378,8.401054831,7.053795841,8.581136806,7.403803405,5.039777245,9.240307475,9.287522257,7.279063398,7.343499078,8.075517982
X202418_at,11.05308333,10.59645668,10.83484788,11.62706621,11.50077274,10.86286594,11.8747255,10.29331151,11.18780794,11.08980572,11.05038957,10.72577468,11.32128817,11.09252379,11.5349909,11.39595719,11.39677639,11.49944437,11.27746724,10.29741222,10.20770719,10.14898461,10.04483864,11.05439489,10.19117401,11.14307595,10.519533,10.17307102,10.26667136,10.39224273,10.47449389,10.22072907,10.30976079,11.11350289,10.52304196,10.63420884,10.54470354,10.64825362,10.63592625,10.78599192,10.77744142,11.11963659,10.86518906,11.07454856,11.07475247,10.61645923,10.93622345,11.07899335,11.23161366,12.41505262,11.24997171,10.42500241,10.91890759,10.69378945,11.98282781,11.40187523,11.1630086,11.6277833,10.71722019,10.90401299,10.86650006,11.06178541,10.79516661,10.53280679,10.6258486,10.38024409,10.39679052,10.98320628,10.94635794,10.28707258,10.66612033,10.51241442,9.721139507,10.84133401,10.8211545,10.62463989,11.01847398,11.65273718,11.21098623,11.0416674,10.58963396,11.1853942,11.07442513,11.25958775,10.51989057,11.04589694,10.3536361,10.05533597,10.79750165,10.6134626,10.7981303,10.53447006,11.00715554,11.18721323,11.05384759,10.5158668,10.91521586,10.17894212,10.93719074,10.18380248,10.71862323,10.00439958,11.29320778,9.449665215,10.38661604,10.75244406,9.958269259,10.8177848,9.831884647,10.78313,10.90148138,10.7382677,11.1519849,11.03872402,9.920189318,11.07901801,10.9003259,10.08782074,11.06903973,10.56750493,10.94827885,10.58385353,10.11252982,10.56186021,11.0660807,11.00379694,10.19975323,10.07704115,10.34500437,10.37070288,10.92775102,10.94094733,10.84589957,10.871493,10.52190749,10.75588926,10.52351463,10.2270322,11.02805736,9.786681615,11.67262209,10.86223719,10.74070501,10.92878856,10.48810159,10.13529875,10.54496759,10.15995211,9.844612658,10.66489374,10.73570891,10.42710444,10.34196928,11.17114921,10.41789685,10.20308893,10.33882926,10.66740781,10.78714521,10.62100739,10.34329754,10.59930987,10.46467129,11.30624599,9.941327857,10.86190423,10.51495351,10.80216241,10.45269274,10.16860624,11.31997679,10.32630672,10.30323466,10.40914186,10.67783236,10.82806955,10.48790429,10.66390646,11.08502559,10.79499895,10.56864222,11.336852,10.32785399,10.46237252,10.88255882,11.30496701,11.01900971,10.88375551,11.29370578,10.47505422,10.87203834,10.80331034,10.44734993,10.88853707,10.90874492,10.4645721,10.89458064,11.69212333
X202687_s_at,9.750477403,9.826114329,8.798452995,9.066485441,9.900628179,10.37514629,8.065975845,10.27098776,8.841883877,9.582561936,8.998526432,9.988294674,8.62451406,10.5004108,10.4647152,8.984351708,10.36612804,11.55744161,9.813946806,10.40949203,10.44103936,10.63326887,11.54645023,12.84227042,10.62553299,9.779326375,9.924952273,10.79356594,9.681997476,10.42114629,9.976979745,9.114265982,10.01571163,10.59216981,10.73880191,10.34888575,12.20282793,10.79635995,9.982170086,9.340767329,9.413347489,9.661819203,9.103419263,8.741565735,11.74783641,11.27682881,8.563218374,8.713993656,9.244006831,11.61164331,9.615090763,10.20867676,11.62609674,11.74701102,10.97894866,10.03716833,8.163172242,10.78028612,11.25666199,7.440496404,9.995565222,9.30619046,10.44819582,10.85965379,8.538698399,11.62277685,10.39804296,8.686447862,9.294728359,9.257220969,11.11337675,10.03141846,11.3688711,10.15234864,10.23841468,9.720978079,9.608261511,8.972844085,11.36250348,8.945107862,11.43853041,11.32879814,10.89855174,10.39651222,10.59891238,10.32444808,9.437706834,10.03426324,9.909859542,10.23307215,10.68014949,9.807587634,13.1452657,11.45702923,11.96188753,7.338910397,10.43576478,12.32695378,9.596412069,11.84161878,9.535142891,9.102053692,10.67440126,9.418247309,10.61034067,9.038349349,10.16747185,9.665682103,9.045293352,7.734029315,13.09879257,11.22665345,10.60523282,10.75974285,8.738567409,10.24454149,10.08427523,11.41641613,10.25906776,10.41364027,10.34068499,10.42129519,9.994007381,9.937099894,11.50752508,10.71829327,11.32607569,10.81249702,8.695425929,10.49653435,9.734097904,10.71029103,10.4643456,7.085483171,11.16086328,11.87866048,11.24737443,10.3675115,10.71231751,11.20141745,8.362977592,8.233624686,9.837070115,10.94349287,10.82065214,11.21443398,10.38517864,11.29756903,11.15425155,11.18215381,9.084563556,10.12158306,10.43464716,10.29852599,10.86150334,10.83624063,10.30184718,11.88900419,9.578859826,10.9047338,10.87999203,9.96343925,9.821499124,9.618392188,8.672053937,8.324475794,12.08537117,10.85930753,11.04107248,9.711805406,9.198265233,10.13342332,10.45683706,11.41634405,10.40293456,9.094807085,10.96414885,10.00341653,10.33303555,11.79896039,11.30667612,11.78244867,11.21392797,10.50122125,10.01312479,8.714129817,10.76855119,10.81388312,10.27618003,9.020878276,11.24944525,10.26596167,10.43558808,11.58740221,9.479914352,10.47239963,9.578317248,8.749422832
X203306_s_at,9.640372456,10.21215831,9.353904314,9.818331284,9.723173674,10.22993223,9.349551915,10.13027925,10.6057534,10.01345482,9.167512876,10.53635624,9.978729927,8.731544089,11.11022455,9.513625581,10.10068261,10.13637797,9.477451064,10.00810966,10.29349937,8.942818389,10.35154502,9.32108353,10.2136093,10.01790288,10.91659654,9.886479173,10.19244494,10.69323582,10.67538027,8.79015806,10.77764192,9.596130253,11.15303218,9.828324518,9.963345326,10.43289467,10.13245828,10.41870915,9.732748077,9.440975165,11.07741654,8.949752177,9.522839543,10.57792559,9.861315217,9.496457067,9.677026269,9.626005843,10.18433469,9.81288349,9.222220766,9.905628766,9.657196698,10.05596703,10.08337575,10.62715567,10.20806239,8.956761354,9.568201115,11.02351734,9.766094604,10.47959209,9.54850671,10.64936144,10.19774344,10.4104553,9.911090837,9.955518948,9.846839425,9.09361546,11.01657814,10.09142965,11.10170985,8.553517055,10.197457,8.56248922,9.932934449,10.02427484,9.880529855,9.713287805,9.541260044,9.761257818,10.60130385,8.5290478,10.00163528,10.00747701,9.395880013,11.08282661,9.446399503,10.07665877,10.52934729,8.923301085,10.02910116,10.83232502,9.87308847,9.862846935,9.695282233,10.51446906,10.19349013,10.46121641,10.60634779,10.40962087,10.1645971,10.47121675,10.3261533,10.60082028,9.706593464,9.74680174,10.04204814,9.903372122,10.45191559,9.570108952,9.06570062,9.289475163,10.82322441,9.840247037,10.11865895,10.01935793,9.524254495,10.10616478,10.05981137,9.559688874,8.964103928,10.44054157,9.613061846,9.884610363,10.71290879,10.62765862,11.22044657,9.994005512,9.605856193,9.2746135,9.259998687,9.957886181,9.373855497,9.484403285,8.567415369,10.65070212,9.717711917,8.872448835,9.663560511,9.802811782,9.613027144,10.00405314,10.05952355,9.891123891,10.12619611,10.52284305,9.630306463,10.07186427,10.4095045,10.05349875,10.00715637,10.09742,10.18593961,9.848403534,9.383701485,10.31589373,9.413143631,9.948797693,9.309528377,9.569368429,10.07736345,9.397341566,10.21450469,9.275768616,10.35492271,10.17817314,9.659932458,10.20953341,10.75739656,10.64385909,10.86474161,9.760734341,10.00281006,9.043135678,10.2242181,10.14639074,10.57696934,10.232737,9.974089335,8.961389289,9.234519413,10.59140333,9.262651521,9.656587439,10.79170192,9.430730903,10.05876289,10.43961935,10.23596939,10.83961529,9.308771932,9.803907658,9.177713537,9.49623607
X203391_at,10.73699759,10.63407997,10.05343542,10.53843971,10.8300138,11.08808211,10.64767084,9.948577682,9.371837969,10.05882008,10.92372349,10.34340752,9.00250289,11.32664086,11.31294959,10.67106889,10.11647636,10.96053839,10.5562952,10.25072212,10.54319629,10.98146369,9.89933421,10.08970848,9.183093401,10.5984872,10.44864487,10.6388954,9.106198504,9.910345716,10.87232233,10.58857482,10.45097303,10.99741174,11.67398346,10.17620257,9.947688496,11.32995676,10.8568171,10.69740848,10.50654871,10.58169345,10.38977122,10.41646326,10.18141722,10.05436572,11.27579581,11.17491974,11.85983258,9.655538287,9.787556377,10.96200511,10.72009147,10.53534815,10.61376209,10.45614733,10.10560132,10.84299554,10.03456406,10.26815639,10.22575214,10.102797,10.24200394,10.76616174,10.71862703,11.87637493,11.10466044,10.82277751,9.817509761,9.660635649,10.99212882,9.870780245,10.12951616,8.958766621,9.444083214,10.22364747,10.96006794,10.97580897,10.48399966,10.7120144,10.86667321,9.873420768,11.36129536,9.923160843,10.89335219,11.02964054,10.19434857,10.24676809,10.29340581,10.72506146,10.26904533,10.3089352,10.24473334,10.15208207,10.86607825,10.49353693,10.40754263,10.05963159,8.870780668,11.02381798,10.26360286,9.502332131,9.623428399,9.653228482,8.607188325,10.19826299,10.33135514,9.52078,8.607962948,9.358302827,10.03125746,10.97767433,10.51584579,10.17939896,10.45019133,9.724504663,10.7790163,11.03249934,9.072214613,9.824855727,10.55141286,10.75920577,10.34274181,10.90754732,10.22795117,10.55191173,10.50184345,10.06942471,9.96635592,10.52044455,10.62048136,10.49083213,10.54690368,10.76792123,11.24809559,10.611485,9.640089289,10.23267748,11.8258794,10.7313898,10.29542443,10.87465949,9.233126605,10.69478793,10.74570464,11.40110373,11.41030515,11.25836849,10.70648221,9.850166151,10.12618574,9.836430409,10.13740001,10.47174576,10.11420047,11.19148573,10.39150357,11.08814667,11.36278303,11.13373913,10.25673215,9.690263715,9.186157105,11.54956256,9.683806386,10.83738526,10.28480789,10.19437126,10.09662312,10.26341019,10.55293296,9.916859147,11.27508031,10.33563712,9.506481832,9.939560022,10.46146728,10.29674555,10.61276452,9.881609208,10.52232645,11.31995946,9.813057814,9.693343848,10.22913425,11.31628302,10.45938231,11.21108084,10.52065691,10.02726371,11.00783832,10.500117,10.81204617,10.53457459,9.633749578,10.96946908,11.25507528,10.86038841
X204014_at,2.617891006,5.601265834,7.337780945,8.139873516,3.130879468,10.54044784,7.705730456,11.09376202,10.51578713,8.535759572,10.069854,11.4442084,6.07689941,7.750527723,8.859252087,7.581500434,9.525328833,9.665213924,7.87837792,10.46664171,10.85983102,6.048935919,7.640031665,12.5173088,7.496102531,10.07398984,10.60127825,11.92707997,3.671429803,11.46252757,10.3551204,10.13520304,10.48388836,11.87062505,11.90625049,9.25007662,11.9284409,8.735204092,8.491758165,12.16900644,8.024690177,8.187066866,8.699922729,9.373758592,9.045883863,10.18341038,8.865101007,6.717289604,7.029251767,9.948050547,5.090760462,12.11405907,7.674381014,11.59946024,9.274675046,8.315240919,8.990854708,9.039851009,6.66685232,7.640554322,10.44801306,8.04463298,8.714698983,9.294332849,11.73355739,12.86635839,8.864774693,8.259148366,6.224627514,7.053265812,9.475642791,6.369030535,9.558247869,7.432471083,9.604501796,7.187530624,10.75381981,10.14242533,3.981100795,10.12089543,12.10115842,6.386380745,10.89061019,9.147924042,9.059864465,7.445060514,9.082358532,10.24664229,10.54445742,10.2788981,7.313943732,9.146492401,9.401828179,8.057801951,8.269037359,8.540588264,11.14375033,10.74842775,6.336345869,10.99627899,9.116448661,10.88594099,10.56341815,7.584131202,10.0516094,10.14875948,10.06745663,10.3949364,7.52382654,7.971895333,9.731753573,9.941837845,9.673713341,9.840072259,11.87709394,8.189234488,9.631258006,11.42872127,8.232536471,11.12323646,9.418290679,9.261608146,9.844019073,11.43619893,7.788870894,8.281044025,8.652789583,8.630724772,7.224482896,12.48325218,11.86229679,11.26295509,6.696823282,9.724542557,10.57157073,7.255049035,5.127701513,11.95175072,7.94140846,11.77696575,8.747781557,9.448400333,9.147985124,9.622167808,10.53790242,12.50989593,11.48563443,12.10275631,11.60988542,7.710061767,8.046739588,10.73824803,10.38054119,8.147740505,11.69975495,9.972823047,11.01093775,10.59159891,10.47854593,10.04219002,9.726809018,9.958693015,9.568636737,12.83091522,9.144295833,9.90139249,10.48069233,10.46805954,8.561571731,10.34769775,7.407218238,9.559974055,11.95034598,9.158961168,8.767521892,9.857441899,8.702189388,8.689747382,10.63000681,8.311532742,8.901930662,9.781553694,10.52424993,7.692588848,9.610433278,10.09779358,8.536715664,10.75775945,7.693167616,13.09105226,8.311724827,9.934199736,8.945662307,1.993742748,1.643969432,10.52201156,10.8227735,9.012812719
X204015_s_at,6.244279752,6.542129709,6.586000484,8.47733457,7.398170018,10.51194071,8.720467597,9.854572218,10.66341318,8.687730179,9.484188655,10.18310751,5.954572789,8.319230865,9.58277949,7.511748799,8.669764124,10.45271096,8.082752121,10.08134376,9.599909845,3.59892753,7.703322193,11.89343255,7.611031854,10.06819479,10.10007867,11.19532213,7.303095771,9.662543392,10.3726454,10.05184495,10.49185089,10.88750861,10.78938919,8.906913917,10.97465081,9.738188949,7.94060032,10.53030395,8.454543379,7.984297714,8.497184944,8.841122089,8.977981258,9.938542768,9.767148998,7.323090511,7.812533462,9.341970688,7.020874693,10.86973571,7.97994462,12.02679587,9.808060828,7.570472596,9.093417468,9.25139041,7.226988348,6.573284147,9.85094988,8.172868929,7.941895462,9.196238074,10.40442466,12.19110272,8.451258458,8.848980737,7.594261377,7.717428022,9.528668806,8.015859985,9.013587641,8.075418253,9.863707974,7.93395927,10.22983979,10.6706756,7.114041804,10.40525474,11.49611513,6.727766046,9.711662334,9.071526756,8.960534214,6.566797763,9.091798493,9.061421944,9.418798448,9.59031553,6.793447784,8.683164115,9.412670718,7.791575409,8.385756286,8.786162683,10.73473623,9.016528599,6.212212458,10.3447279,8.883649949,9.304561111,9.367360145,6.962303707,9.467840225,9.479832918,9.368310961,10.55502777,7.258780344,8.350677527,9.244210296,9.530468746,9.289787704,8.398325777,11.50369751,8.198744124,9.332176446,10.96055094,8.415344679,10.36923211,8.646526395,8.532771203,8.520475685,10.59482983,8.01599351,8.319144533,8.111891137,8.365762946,6.510086857,10.57990421,11.19833896,9.657408974,3.126174199,8.61103366,9.690955772,7.833534756,6.638772729,10.73993707,8.158213194,10.01179912,7.884177749,8.544923393,9.067347263,8.571406052,9.432976639,11.29337727,11.36088213,11.40643263,10.34004867,6.960963819,7.333859399,10.20504254,10.2802626,8.237157994,10.5219969,9.266076776,10.03348972,10.23860342,9.768416092,9.310734443,9.253041312,9.631947927,9.580702433,11.87465797,8.686066135,9.432587419,9.803724729,9.382656557,8.4509848,9.784623697,7.921932823,9.331113751,11.08255,8.567736955,8.849342442,9.471701617,8.645595028,8.282218005,11.02755339,8.756178083,8.719988117,9.692348409,9.216567764,7.575764764,9.23964031,9.07718075,8.618549895,10.97209574,7.76655504,11.30358947,8.237597177,9.530816115,8.443904732,6.139044395,7.044179081,9.980030058,10.52821604,9.160088205
X204073_s_at,6.16820704,5.933586308,5.571377985,6.509023806,7.58221766,6.036382299,6.933556139,6.019230758,6.362822102,5.774420316,7.055388381,4.478110327,7.395585131,5.445660224,4.517892045,6.613744802,4.389609628,4.044604205,4.43661505,4.179444455,4.404349912,7.809097929,6.741098928,7.822177669,6.801218074,5.456657575,4.477350575,5.430907387,7.094358956,7.087225706,4.033990147,4.641539317,4.757882803,4.828735259,3.977032596,7.586228539,5.544527502,6.2348995,7.44299465,3.446166157,4.946831779,4.238045205,3.311329986,3.114270229,7.400859219,5.815427641,3.268781403,6.612517453,5.757965211,4.657443996,6.863646671,4.747659382,5.959232889,7.504429516,6.658350212,5.643137171,4.696072955,3.297531679,6.143192951,8.15965444,6.056288019,4.235316024,4.392142783,3.589546483,5.516975503,2.955751864,6.033009996,3.485111109,6.650331873,7.204970501,5.115734087,4.90416858,4.798513502,6.425865265,6.511523423,6.791061473,3.891220598,7.068468645,4.379641832,4.761693173,3.753934524,6.228431097,6.528408278,5.957903623,6.100035461,7.651812778,7.492092237,6.614583577,4.722745033,3.632636945,7.212068814,6.658174621,3.738195375,7.220957275,5.941276537,7.056076759,6.415802697,5.063835496,4.765333079,4.406683679,5.936148948,3.452111463,6.223520745,6.746524782,7.015103442,5.46697314,6.868131613,5.266473371,4.839224993,4.055411278,7.093601292,4.330348071,6.251012481,6.918046307,7.535686114,6.988620978,2.871583977,6.157988792,7.135498964,7.569792046,4.472194304,7.381426937,4.046381276,6.296623657,3.786474888,6.607698768,7.30524427,6.198915962,5.847359143,4.814587265,6.527808951,3.690673475,5.878833859,4.800376896,6.403920305,5.795145533,7.830265479,6.426225447,3.48990134,3.694721936,6.010850351,5.236670874,6.121776012,5.858812497,6.517230097,3.572443888,6.215455719,2.688576413,5.87639406,7.989682191,7.241769764,5.838361938,3.777977176,4.478620035,4.964291637,4.549699595,3.877337298,4.209053001,4.089468127,4.690889069,5.826730568,5.260863282,4.831022573,4.771279069,5.852107026,6.179180362,5.605549872,4.485814468,6.122504674,6.509112459,8.334911711,3.703643766,3.613094276,4.863871817,6.354004797,5.925401919,5.604744546,7.360555699,5.962280323,3.575891045,4.569165746,3.800934802,5.955895072,4.260578589,6.117552524,5.101771534,6.426962103,6.532389324,6.393011016,3.567580319,5.385118061,6.903423838,6.104620094,5.367964486,3.779639375,3.383649711,4.153233,7.279516321
X204218_at,8.319660965,9.118091394,8.927673236,9.29211197,9.166667717,9.260799578,9.891907039,9.730070309,9.445414959,9.343077865,9.436837803,9.118541873,9.620426347,9.106190917,10.30624275,9.1702027,8.328720677,8.676681394,9.425059598,9.632831711,9.296254113,8.849917274,8.707352812,9.954795059,8.409297124,9.314847321,9.12995137,9.271147307,7.811377648,8.816601415,9.12280003,9.081592513,9.556921323,10.11403015,9.240270496,8.257791066,9.249528135,9.532345289,10.01385801,8.697707028,9.850594119,8.472877348,9.070878884,9.648295188,9.26255452,8.634996078,9.111228502,8.717793864,9.021067955,9.266999186,9.217121218,9.51183363,9.466976082,9.108643025,9.460904094,8.866016446,9.749378822,10.5415206,9.073004926,8.55461553,8.834006999,10.07053819,8.874653902,9.323714615,9.740213811,9.564358305,10.09049103,10.05540041,8.837189783,8.627213411,9.411554089,9.132608746,9.160788149,8.655834951,8.774728955,9.480505276,9.487980417,9.959316062,9.790249482,9.238212561,9.267330889,8.708204532,10.39899399,9.163487003,9.657156863,9.526618386,8.68785655,8.510022064,9.877618869,8.887157297,9.340180763,8.8316346,9.451561679,8.730312588,10.28852192,9.481613776,8.748182479,7.752855211,9.297490752,8.723509901,9.821523792,9.325965171,9.127749018,9.249628007,9.53811963,8.781351159,8.590579353,9.500145364,9.232367568,8.849535714,9.877430812,9.216604472,9.005317468,9.366844017,9.202301442,8.664500145,8.635888576,9.276101609,9.506032284,9.09422825,8.888207542,8.285795104,9.117581232,9.313995859,8.783430355,10.42282097,9.368882681,9.121587519,9.498214969,8.566599629,9.410439776,9.403501521,9.311387149,8.784183001,9.304624567,10.06797007,8.397955733,9.031326109,8.537037845,9.041592096,10.31340559,9.297138522,8.802447572,9.042244854,9.090571694,8.938243264,9.180849177,9.001568028,9.219887898,8.578277311,9.398058796,8.975558281,8.88318907,9.087317633,8.911776964,9.102622859,8.910490399,9.209221878,9.001920819,8.915187554,9.241587483,9.101763137,8.89788696,9.008192886,9.054575053,9.896710349,9.292872559,8.845811161,9.051920969,9.228412263,8.770007649,10.39018587,9.105797225,8.596710667,8.710342641,9.321898168,9.876772064,8.753016982,9.449334972,9.009089337,9.767466138,9.686058199,8.550138192,9.276354059,9.094832075,10.10574134,10.12913319,9.368946903,9.092811311,9.06034047,9.105054363,9.315384825,9.224727581,9.6811363,8.937583632,9.0793872,9.504684442,8.687782793
X204540_at,9.905931533,9.343767767,6.923999893,7.198628437,12.99991658,7.976971949,6.162827226,7.020898055,7.134262046,7.320730725,9.933662776,6.647673439,5.1876897,6.739801386,7.724794614,11.64642202,10.21429095,7.725860439,7.19524381,8.664650443,11.93557839,6.488096134,9.137406432,10.54879155,2.788441362,11.54230424,9.16530095,9.491848991,5.374552717,5.994187345,6.691312289,10.84053377,11.48212753,10.70963836,10.0810893,10.45512411,10.68966577,9.642721196,6.725709691,10.70481523,2.5260354,10.97685561,9.512785213,10.83920827,11.6232062,7.772248966,10.94541101,13.47566294,12.02830799,6.098545933,7.965695914,8.822754656,7.79979869,9.581931408,8.38104074,9.320292148,11.57795072,6.575947741,6.066752713,6.305516612,11.69293183,8.113390197,8.541587661,8.396578569,8.584265544,9.628680145,8.005924195,8.955679388,10.97675129,7.295838996,6.81216811,5.525982765,6.263374196,6.853474817,10.78850391,11.84386833,9.679545052,9.066400228,5.630156737,10.01458352,7.433068504,5.331614022,6.844854095,9.066434387,9.739842962,5.53679123,7.979768868,8.604323813,9.08029064,6.779008401,6.57115088,7.747691636,7.735242171,3.135577516,4.027823588,7.399209662,9.485544454,8.521858425,10.41676752,8.539976648,7.207264071,7.692114105,7.906138844,3.264805959,8.649550402,9.846769945,7.333833474,8.511793409,5.232602689,6.014314307,9.851109536,8.191397532,9.262185574,10.795837,6.622652759,11.10761829,5.338740629,8.711041288,3.670129854,8.65425216,8.017792038,7.321858157,5.158606613,8.264365169,8.952136419,7.370782925,5.52798665,7.476757368,6.864657709,8.732314695,9.060385884,7.930670023,6.269174636,10.35117504,8.296749377,10.8453432,5.188283702,7.46767183,6.584556412,8.891758369,7.842256191,10.38703989,6.382315911,7.950944137,9.794688996,9.827675153,12.17956304,8.673144259,9.46692141,5.032926652,8.577788254,8.621619989,8.978123994,12.01830262,9.547000683,9.554944093,6.25345184,10.4613617,8.039065801,8.377059504,11.4077923,11.17405151,9.571287478,11.28693824,12.17812981,12.08305827,8.472300272,9.864162885,2.154890216,7.935663081,6.994214756,8.204102262,10.44477208,6.489635714,6.341212997,9.286410728,10.51964223,10.36822597,7.57627793,5.990467926,7.47350853,9.856075474,7.838604869,12.87275789,7.998779997,11.24193497,10.47812556,9.207395675,4.558765183,11.49136539,5.079100465,8.686328863,6.884782824,2.516564409,9.257450402,9.770737133,6.639936414,6.97661086
